row_id concept1 concept1_nbr_inst concept1_nbr_unique_instances concept2 concept2_nbr_inst concept2_nbr_unique_instances inter_no_sameas inter_with_sameas union_no_sameas union_with_sameas jacc_no_sameas jacc_with_sameas isSubset_LOD isSubset_no_sameAs isSubset_with_sameas diff_with_sameas
160 http://dbpedia.org/ontology/Website 7682 5379 http://schema.org/WebPage 7373 5165 7328 5120 7727 5424 0.9484 0.944 False False False -0.46
161 http://dbpedia.org/ontology/Church 7314 5932 http://linkedgeodata.org/ontology/Church 85 85 0 0 7399 6017 0.0 0.0 False False False 0
162 http://umbel.org/umbel/sc/City 7211 7145 http://sw.opencyc.org/2008/06/10/concept/en/City 5385 5385 0 0 12596 12530 0.0 0.0 False False False 0
163 http://swrc.ontoware.org/ontology#PhDThesis 7084 7074 http://lsdis.cs.uga.edu/projects/semdis/opus#Doctoral_Dissertation 90 90 0 0 7174 7164 0.0 0.0 False False False 0
164 http://linkedgeodata.org/ontology/Lighthouse 6988 6988 http://dbpedia.org/ontology/Lighthouse 4082 2521 0 0 11070 9509 0.0 0.0 False False False 0
165 http://schema.org/Painting 6869 3915 http://dbpedia.org/ontology/Painting 6869 3915 6869 3915 6869 3915 1.0 1.0 False True True 0
166 http://dbpedia.org/ontology/Drug 6657 5516 http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugbank/drugs 4772 4392 0 1176 11429 8732 0.0 0.1347 False False False 9999
167 http://dbpedia.org/ontology/Drug 6657 5516 http://www4.wiwiss.fu-berlin.de/dailymed/resource/dailymed/drugs 4308 1222 0 627 10965 6111 0.0 0.1026 False False False 9999
168 http://dbpedia.org/ontology/Drug 6657 5516 http://www4.wiwiss.fu-berlin.de/dailymed/vocab/resource/class/Offer 4308 1222 0 627 10965 6111 0.0 0.1026 False False False 9999
169 http://www.w3.org/2004/02/skos/core#OrderedCollection 6457 6430 http://dbpedia.org/ontology/List 5892 5865 5892 5865 6457 6430 0.9125 0.9121 False True True -0.04
170 http://data.linkedct.org/vocab/resource/state 5936 5936 http://umbel.org/umbel/sc/State_Geopolitical 43 41 0 0 5979 5977 0.0 0.0 False False False 0
171 http://umbel.org/umbel/sc/Actor 5804 5784 http://sw.opencyc.org/2008/06/10/concept/en/Actor 1348 1348 0 0 7152 7132 0.0 0.0 False False False 0
172 http://umbel.org/umbel/sc/Artist 5608 5583 http://sw.opencyc.org/2008/06/10/concept/en/Artist 1351 1351 0 0 6959 6934 0.0 0.0 False False False 0
173 http://d-nb.info/standards/elementset/gnd#Language 5453 5453 http://www.lingvoj.org/ontology#Lingvo 522 469 0 0 5975 5922 0.0 0.0 False False False 0
174 http://sw.opencyc.org/2008/06/10/concept/en/Municipality 5386 5386 http://umbel.org/umbel/sc/Municipality 3520 3498 0 0 8906 8884 0.0 0.0 False False False 0
175 http://dbpedia.org/ontology/GovernmentAgency 5268 4869 http://schema.org/GovernmentOrganization 4732 4390 4732 4390 5268 4869 0.8983 0.9016 False True True 0.37
176 http://umbel.org/umbel/sc/Village 5229 5152 http://sw.opencyc.org/2008/06/10/concept/en/Village 9 9 0 0 5238 5161 0.0 0.0 False False False 0
177 http://umbel.org/umbel/sc/ArtObject 5153 5153 http://sw.opencyc.org/2008/06/10/concept/en/ArtObject 54 29 0 0 5207 5182 0.0 0.0 False False False 0
178 http://dbpedia.org/ontology/Park 5026 4347 http://schema.org/Park 4870 4237 4870 4237 5026 4347 0.969 0.9747 False True True 0.59
179 http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugbank/drugs 4772 4392 http://www4.wiwiss.fu-berlin.de/dailymed/resource/dailymed/drugs 4308 1222 0 629 9080 4985 0.0 0.1262 False False False 9999
180 http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugbank/drugs 4772 4392 http://www4.wiwiss.fu-berlin.de/dailymed/vocab/resource/class/Offer 4308 1222 0 629 9080 4985 0.0 0.1262 False False False 9999
181 http://lsdis.cs.uga.edu/projects/semdis/opus#Book_Chapter 4718 4718 http://purl.org/net/nknouf/ns/bibtex#Inbook 11 11 0 0 4729 4729 0.0 0.0 False False False 0
182 http://umbel.org/umbel/sc/Entertainer 4612 4586 http://sw.opencyc.org/2008/06/10/concept/en/Entertainer 1350 1350 0 0 5962 5936 0.0 0.0 False False False 0
183 http://sw.opencyc.org/2008/06/10/concept/en/PropositionalConceptualWork 4207 3814 http://umbel.org/umbel/ac/PropositionalConceptualWork 1 1 0 1 4208 3814 0.0 0.0003 False False True 9999
184 http://web.resource.org/cc/Work 4155 4155 http://creativecommons.org/ns#Work 945 945 0 0 5100 5100 0.0 0.0 False False False 0
185 http://schema.org/Hotel 4112 3672 http://dbpedia.org/ontology/Hotel 4112 3672 4112 3672 4112 3672 1.0 1.0 False True True 0
186 http://sw.opencyc.org/2008/06/10/concept/en/TemporalObjectType 3885 3876 http://umbel.org/umbel/ac/TemporalObjectType 725 692 0 257 4610 4311 0.0 0.0596 False False False 9999
187 http://dbpedia.org/ontology/Activity 3848 2881 http://www.ontologydesignpatterns.org/ont/d0.owl#Activity 1909 1860 1909 1860 3848 2881 0.4961 0.6456 False True True 30.14
188 http://schema.org/Library 3392 3011 http://dbpedia.org/ontology/Library 3392 3011 3392 3011 3392 3011 1.0 1.0 False True True 0
189 http://umbel.org/umbel/sc/Town 3311 3298 http://sw.opencyc.org/2008/06/10/concept/en/Town 1 1 0 0 3312 3299 0.0 0.0 False False False 0
190 http://sw.opencyc.org/2008/06/10/concept/en/PublishedMaterial 3302 2558 http://umbel.org/umbel/sc/PublishedMaterial 1080 1077 0 2 4382 3633 0.0 0.0006 False False False 9999
191 http://umbel.org/umbel/sc/ControlledLand 3283 3091 http://sw.opencyc.org/2008/06/10/concept/en/ControlledLand 18 12 0 2 3301 3101 0.0 0.0006 False False False 9999
192 http://sw.opencyc.org/2008/06/10/concept/en/ConventionalClassificationType 3097 3068 http://umbel.org/umbel/ac/ConventionalClassificationType 43 42 0 13 3140 3097 0.0 0.0042 False False False 9999
193 http://umbel.org/umbel/sc/Business 3088 3067 http://sw.opencyc.org/2008/06/10/concept/en/Business 417 417 0 1 3505 3483 0.0 0.0003 False False False 9999
194 http://sw.opencyc.org/2008/06/10/concept/en/GeopoliticalRegion 3044 3044 http://umbel.org/umbel/sc/GeopoliticalRegion 7 7 0 7 3051 3044 0.0 0.0023 False False True 9999
195 http://sw.opencyc.org/2008/06/10/concept/en/County 3012 3012 http://umbel.org/umbel/sc/County 322 317 0 0 3334 3329 0.0 0.0 False False False 0
196 http://data.semanticweb.org/ns/swc/ontology#AcademicEvent 2906 2906 http://sw.deri.org/2005/08/conf/cfp#AcademicEvent 19 19 0 0 2925 2925 0.0 0.0 False False False 0
197 http://sw.opencyc.org/2008/06/10/concept/en/SetOrCollectionType 2812 2812 http://umbel.org/umbel/ac/SetOrCollectionType 2 2 0 2 2814 2812 0.0 0.0007 False False True 9999
198 http://www.aktors.org/ontology/portal#Publishing-House 2760 2760 http://lsdis.cs.uga.edu/projects/semdis/opus#Publishing_Organization 331 331 0 0 3091 3091 0.0 0.0 False False False 0
199 http://swat.cse.lehigh.edu/resources/onto/university.owl#University 2666 2666 http://swat.cse.lehigh.edu/resources/onto/aigp.owl#University 495 495 0 0 3161 3161 0.0 0.0 False False False 0
200 http://schema.org/Restaurant 2633 2018 http://dbpedia.org/ontology/Restaurant 2633 2018 2633 2018 2633 2018 1.0 1.0 False True True 0
201 http://moat-project.org/ns#Tag 2563 2563 http://ontologies.ezweb.morfeo-project.org/eztag/ns#Tag 1 1 0 0 2564 2564 0.0 0.0 False False False 0
202 http://www.holygoat.co.uk/owl/redwood/0.1/tags/Tagging 2501 2501 http://bioinfo.icapture.ubc.ca/Resources/SemanticTagging/Tagging 1 1 0 0 2502 2502 0.0 0.0 False False False 0
203 http://sw.opencyc.org/2008/06/10/concept/en/CollectionType 2353 2353 http://umbel.org/umbel/ac/CollectionType 41 41 0 27 2394 2367 0.0 0.0114 False False False 9999
204 http://umbel.org/umbel/sc/Leader 2306 2302 http://sw.opencyc.org/2008/06/10/concept/en/Leader 15 9 0 1 2321 2310 0.0 0.0004 False False False 9999
205 http://www.w3.org/2004/02/skos/core#ConceptScheme 2222 2218 http://agrowiki.org/agrowiki/?title=Special:URIResolver/Category-3ASKOS_Concept_Scheme(ConceptScheme) 13 13 0 0 2235 2231 0.0 0.0 False False False 0
206 http://umbel.org/umbel/sc/Ground 2116 2086 http://sw.opencyc.org/2008/06/10/concept/en/Ground 34 34 0 1 2150 2119 0.0 0.0005 False False False 9999
207 http://sw.opencyc.org/2008/06/10/concept/en/DurativeEventType 2013 2011 http://umbel.org/umbel/ac/DurativeEventType 36 36 0 7 2049 2040 0.0 0.0034 False False False 9999
208 http://sw.opencyc.org/2008/06/10/concept/en/ApplicationProgram 1966 1819 http://umbel.org/umbel/sc/ApplicationProgram 16 16 0 0 1982 1835 0.0 0.0 False False False 0
209 http://counterterror.mindswap.org/2005/terrorism.owl#Event 1896 1896 http://counterterror.mindswap.org/2005/terrorism.owl#Moment 26 26 3 3 1919 1919 0.0016 0.0016 False False False 0
210 http://umbel.org/umbel/sc/HistoricalNarrative 1866 1866 http://sw.opencyc.org/2008/06/10/concept/en/HistoricalNarrative 1 1 0 0 1867 1867 0.0 0.0 False False False 0
211 http://sw.opencyc.org/2008/06/10/concept/en/BiologicalTaxon 1852 1841 http://umbel.org/umbel/ac/BiologicalTaxon 78 75 0 44 1930 1872 0.0 0.0235 False False False 9999
212 http://sw.opencyc.org/2008/06/10/concept/en/AnimalBodyPartType 1786 1784 http://umbel.org/umbel/ac/AnimalBodyPartType 315 299 0 42 2101 2041 0.0 0.0206 False False False 9999
213 http://sw.opencyc.org/2008/06/10/concept/en/CartographicFeatureType 1521 1491 http://umbel.org/umbel/ac/CartographicFeatureType 84 78 0 40 1605 1529 0.0 0.0262 False False False 9999
214 http://purl.org/goodrelations/v1#Location 1492 1492 http://purl.org/goodrelations/v1#LocationOfSalesOrServiceProvisioning 1456 1456 0 0 2948 2948 0.0 0.0 False False False 0
215 http://dbpedia.org/ontology/Cave 1360 1162 http://linkedgeodata.org/ontology/Cave 23 23 0 0 1383 1185 0.0 0.0 False False False 0
216 http://umbel.org/umbel/sc/FictionalCharacter 1358 1334 http://sw.opencyc.org/2008/06/10/concept/en/FictionalCharacter 100 94 0 1 1458 1427 0.0 0.0007 False False False 9999
217 http://lsdis.cs.uga.edu/projects/semdis/opus#Book 1335 1335 http://purl.org/net/nknouf/ns/bibtex#Book 856 856 0 0 2191 2191 0.0 0.0 False False False 0
218 http://umbel.org/umbel/sc/Painting_ArtForm 1290 1290 http://sw.opencyc.org/2008/06/10/concept/en/Painting_ArtForm 3 3 0 0 1293 1293 0.0 0.0 False False False 0
219 http://purl.org/ontology/po/Broadcast 1260 1260 http://umbel.org/umbel/sc/Broadcasting 139 139 0 0 1399 1399 0.0 0.0 False False False 0
220 http://sw.opencyc.org/2008/06/10/concept/en/ConceptualWorkSeries 1235 535 http://umbel.org/umbel/ac/ConceptualWorkSeries 1 1 0 1 1236 535 0.0 0.0019 False False True 9999
221 http://sw.opencyc.org/2008/06/10/concept/en/MediaSeriesProduct 1222 528 http://umbel.org/umbel/sc/MediaSeriesProduct 42 42 0 0 1264 570 0.0 0.0 False False False 0
222 http://sw.opencyc.org/2008/06/10/concept/en/PeriodicalSeries 1206 519 http://umbel.org/umbel/sc/PeriodicalSeries 89 89 0 0 1295 608 0.0 0.0 False False False 0
223 http://lsdis.cs.uga.edu/projects/semdis/opus#University 1067 1067 http://swrc.ontoware.org/ontology#University 229 229 0 0 1296 1296 0.0 0.0 False False False 0
224 http://lsdis.cs.uga.edu/projects/semdis/opus#University 1067 1067 http://www.aktors.org/ontology/portal#University 232 232 0 0 1299 1299 0.0 0.0 False False False 0
225 http://umbel.org/umbel/sc/River 1044 1040 http://sw.opencyc.org/2008/06/10/concept/en/River 181 181 0 0 1225 1221 0.0 0.0 False False False 0
226 http://sw.opencyc.org/2008/06/10/concept/en/BiologicalSpecies 1027 1027 http://umbel.org/umbel/ac/BiologicalSpecies 160 157 0 59 1187 1125 0.0 0.0524 False False False 9999
227 http://umbel.org/umbel/sc/EducationalOrganization 956 955 http://sw.opencyc.org/2008/06/10/concept/en/EducationalOrganization 102 102 0 0 1058 1057 0.0 0.0 False False False 0
228 http://www.w3.org/2003/01/geo/wgs84_pos#Feature 936 936 http://purl.org/ontology/po/Place 26 26 0 0 962 962 0.0 0.0 False False False 0
229 http://umbel.org/umbel/sc/Athlete 892 892 http://sw.opencyc.org/2008/06/10/concept/en/Athlete 325 325 0 0 1217 1217 0.0 0.0 False False False 0
230 http://www.aktors.org/ontology/portal#Country 864 864 http://www.daml.org/2001/09/countries/iso-3166-ont#Country 722 706 0 1 1586 1569 0.0 0.0006 False False False 9999
231 http://umbel.org/umbel/sc/Automobile 839 820 http://sw.opencyc.org/2008/06/10/concept/en/Automobile 3 3 0 0 842 823 0.0 0.0 False False False 0
232 http://umbel.org/umbel/sc/IndependentCountry 830 500 http://sw.opencyc.org/2008/06/10/concept/en/IndependentCountry 206 37 0 6 1036 531 0.0 0.0113 False False False 9999
233 http://umbel.org/umbel/sc/Island 817 792 http://sw.opencyc.org/2008/06/10/concept/en/Island 227 227 0 1 1044 1018 0.0 0.001 False False False 9999
234 http://sw.opencyc.org/2008/06/10/concept/en/ChemicalSubstanceType 800 780 http://umbel.org/umbel/sc/ChemicalSubstanceType 26 25 0 8 826 797 0.0 0.01 False False False 9999
235 http://umbel.org/umbel/sc/BodyOfWater 768 767 http://sw.opencyc.org/2008/06/10/concept/en/BodyOfWater 314 248 0 16 1082 999 0.0 0.016 False False False 9999
236 http://dbpedia.org/ontology/SkiArea 761 722 http://schema.org/SkiResort 650 640 650 640 761 722 0.8541 0.8864 False True True 3.78
237 http://www.geonames.org/ontology#Country 760 126 http://psi.oasis-open.org/iso/3166/#country 240 32 0 30 1000 128 0.0 0.2344 False False False 9999
238 http://www.geonames.org/ontology#Country 760 126 http://umbel.org/umbel/sc/Country 11 7 0 2 771 131 0.0 0.0153 False False False 9999
239 http://umbel.org/umbel/sc/SchoolInstitution 759 756 http://sw.opencyc.org/2008/06/10/concept/en/SchoolInstitution 19 19 0 0 778 775 0.0 0.0 False False False 0
240 http://dbpedia.org/ontology/Canal 726 597 http://schema.org/Canal 716 592 716 592 726 597 0.9862 0.9916 False True True 0.55
241 http://www.daml.org/2001/09/countries/iso-3166-ont#Country 722 706 http://daml.umbc.edu/ontologies/cobra/0.4/space-basic#Country 1 1 0 0 723 707 0.0 0.0 False False False 0
242 http://www.daml.org/2001/09/countries/iso-3166-ont#Country 722 706 http://www.daml.org/2002/03/tutorial/bushes#Country 2 2 0 0 724 708 0.0 0.0 False False False 0
243 http://www.daml.org/2001/09/countries/iso-3166-ont#Country 722 706 http://www.mindswap.org/2004/terrorOnt.owl#Country 16 16 0 0 738 722 0.0 0.0 False False False 0
244 http://www.daml.org/2001/09/countries/iso-3166-ont#Country 722 706 http://www.csd.abdn.ac.uk/~cmckenzi/playpen/rdf/akt_ontology_LITE.owl#Country 4 4 0 0 726 710 0.0 0.0 False False False 0
245 http://www.daml.org/2001/09/countries/iso-3166-ont#Country 722 706 http://www.daml.org/2001/09/countries/fips-10-4-ont#Country 395 395 0 3 1117 1098 0.0 0.0027 False False False 9999
246 http://www.daml.org/2001/09/countries/iso-3166-ont#Country 722 706 http://www.daml.org/2003/06/ruletests/ocean-ont#Country 1 1 0 0 723 707 0.0 0.0 False False False 0
247 http://www.daml.org/2001/09/countries/iso-3166-ont#Country 722 706 http://lsdis.cs.uga.edu/proj/semdis/draft.txt#Country 4 4 0 0 726 710 0.0 0.0 False False False 0
248 http://umbel.org/umbel/sc/LandTopographicalFeature 717 714 http://sw.opencyc.org/2008/06/10/concept/en/LandTopographicalFeature 317 314 0 1 1034 1027 0.0 0.001 False False False 9999
249 http://www.daml.org/2001/10/agenda/agenda-ont#Speaker 661 661 http://www.daml.org/researchers-ont#Person 402 402 0 0 1063 1063 0.0 0.0 False False False 0
250 http://sw.opencyc.org/2008/06/10/concept/en/CommercialOrganization 651 642 http://umbel.org/umbel/sc/CommercialOrganization 19 19 0 0 670 661 0.0 0.0 False False False 0
251 http://sw.opencyc.org/2008/06/10/concept/en/ChemicalCompoundTypeByChemicalSpecies 637 623 http://umbel.org/umbel/ac/ChemicalCompoundTypeByChemicalSpecies 253 218 0 92 890 749 0.0 0.1228 False False False 9999
252 http://umbel.org/umbel/sc/RailroadStation 634 634 http://sw.opencyc.org/2008/06/10/concept/en/RailroadStation 2 2 0 0 636 636 0.0 0.0 False False False 0
253 http://umbel.org/umbel/sc/SportsCoach 630 630 http://sw.opencyc.org/2008/06/10/concept/en/SportsCoach 1 1 0 0 631 631 0.0 0.0 False False False 0
254 http://sw.opencyc.org/2008/06/10/concept/en/Province 626 545 http://umbel.org/umbel/sc/Province 96 94 0 92 722 547 0.0 0.1682 False False False 9999
255 http://umbel.org/umbel/sc/Lake 611 611 http://sw.opencyc.org/2008/06/10/concept/en/Lake 23 23 0 17 634 617 0.0 0.0276 False False False 9999
256 http://www.articlestoreprint.net:8080/vocab/resource/Tag 609 609 http://rdfs.org/sioc/types#Tag 293 293 0 0 902 902 0.0 0.0 False False False 0
257 http://umbel.org/umbel/sc/Bird 600 598 http://sw.opencyc.org/2008/06/10/concept/en/Bird 9 3 0 1 609 600 0.0 0.0017 False False False 9999
258 http://www.aktors.org/ontology/portal#PhD-Student 595 595 http://swrc.ontoware.org/ontology#PhDStudent 112 112 0 0 707 707 0.0 0.0 False False False 0
259 http://umbel.org/umbel/sc/Association 582 582 http://sw.opencyc.org/2008/06/10/concept/en/Association 11 8 0 0 593 590 0.0 0.0 False False False 0
260 http://purl.obolibrary.org/obo/UBERON_0002203 541 541 http://purl.obolibrary.org/obo/UBERON_0002049 541 541 541 541 541 541 1.0 1.0 False True True 0
261 http://umbel.org/umbel/sc/Stadium 536 535 http://sw.opencyc.org/2008/06/10/concept/en/Stadium 4 4 0 0 540 539 0.0 0.0 False False False 0
262 http://creativecommons.org/ns#License 518 518 http://web.resource.org/cc/License 91 90 67 67 542 541 0.1236 0.1238 False False False 0.16
263 http://schema.org/Sculpture 513 430 http://dbpedia.org/ontology/Sculpture 513 430 513 430 513 430 1.0 1.0 False True True 0
264 http://sw.opencyc.org/2008/06/10/concept/en/FieldOfStudy 495 477 http://umbel.org/umbel/sc/FieldOfStudy 474 462 0 257 969 682 0.0 0.3768 False False False 9999
265 http://umbel.org/umbel/sc/ManufacturingOrganization 470 467 http://sw.opencyc.org/2008/06/10/concept/en/ManufacturingOrganization 93 93 0 0 563 560 0.0 0.0 False False False 0
266 http://umbel.org/umbel/sc/Minister 430 430 http://sw.opencyc.org/2008/06/10/concept/en/Minister 1 1 0 0 431 431 0.0 0.0 False False False 0
267 http://umbel.org/umbel/sc/PhysicalDevice 409 408 http://sw.opencyc.org/2008/06/10/concept/en/PhysicalDevice 373 328 0 0 782 736 0.0 0.0 False False False 0
268 http://umbel.org/umbel/sc/Mammal 386 386 http://sw.opencyc.org/2008/06/10/concept/en/Mammal 2 2 0 0 388 388 0.0 0.0 False False False 0
269 http://sw.opencyc.org/2008/06/10/concept/en/ProcessType 376 375 http://umbel.org/umbel/ac/ProcessType 114 107 0 19 490 463 0.0 0.041 False False False 9999
270 http://umbel.org/umbel/sc/Sculpture 363 363 http://sw.opencyc.org/2008/06/10/concept/en/Sculpture 41 19 0 1 404 381 0.0 0.0026 False False False 9999
271 http://bio2rdf.org/uniprot_resource:Taxon 363 363 http://lod.taxonconcept.org/ontology/txn.owl#Bio2RDFTaxon 2 2 2 2 363 363 0.0055 0.0055 False True True 0
272 http://umbel.org/umbel/sc/FamousHuman 352 352 http://sw.opencyc.org/2008/06/10/concept/en/FamousHuman 2 2 0 0 354 354 0.0 0.0 False False False 0
273 http://umbel.org/umbel/sc/PoliticalParty 351 350 http://sw.opencyc.org/2008/06/10/concept/en/PoliticalParty 30 30 0 0 381 380 0.0 0.0 False False False 0
274 http://umbel.org/umbel/sc/Park 347 347 http://sw.opencyc.org/2008/06/10/concept/en/Park 6 6 0 0 353 353 0.0 0.0 False False False 0
275 http://sw.opencyc.org/2008/06/10/concept/en/OrganizationType 344 341 http://umbel.org/umbel/ac/OrganizationType 15 15 0 8 359 348 0.0 0.023 False False False 9999
276 http://sw.opencyc.org/2008/06/10/concept/en/BiologicalSubspecies 343 342 http://umbel.org/umbel/ac/BiologicalSubspecies 146 144 0 3 489 483 0.0 0.0062 False False False 9999
277 http://schema.org/SeaBodyOfWater 339 175 http://dbpedia.org/ontology/Sea 339 175 339 175 339 175 1.0 1.0 False True True 0
278 http://oiled.man.example.net/test#Unsatisfiable 336 336 http://www.w3.org/2002/07/owl#Nothing 10 10 0 0 346 346 0.0 0.0 False False False 0
279 http://sw.opencyc.org/2008/06/10/concept/en/ProductType 330 328 http://umbel.org/umbel/ac/ProductType 8 8 0 1 338 335 0.0 0.003 False False False 9999
280 http://sw.opencyc.org/2008/06/10/concept/en/InternationalOrganization 323 155 http://umbel.org/umbel/sc/InternationalOrganization 39 39 0 10 362 184 0.0 0.0543 False False False 9999
281 http://umbel.org/umbel/sc/Event 320 316 http://sw.opencyc.org/2008/06/10/concept/en/Event 292 289 0 1 612 604 0.0 0.0017 False False False 9999
282 http://sw.opencyc.org/2008/06/10/concept/en/AccomplishmentType 316 316 http://umbel.org/umbel/ac/AccomplishmentType 40 40 0 8 356 348 0.0 0.023 False False False 9999
283 http://umbel.org/umbel/sc/Neighborhood 309 307 http://sw.opencyc.org/2008/06/10/concept/en/Neighborhood 16 16 0 0 325 323 0.0 0.0 False False False 0
284 http://sw.opencyc.org/2008/06/10/concept/en/ArtifactTypeByFunction 301 292 http://umbel.org/umbel/ac/ArtifactTypeByFunction 270 251 0 102 571 441 0.0 0.2313 False False False 9999
285 http://umbel.org/umbel/sc/Star 298 298 http://sw.opencyc.org/2008/06/10/concept/en/Star 19 19 0 0 317 317 0.0 0.0 False False False 0
286 http://sw.opencyc.org/2008/06/10/concept/en/MilitaryOrganizationConcept 297 294 http://umbel.org/umbel/ac/MilitaryOrganizationConcept 59 52 0 19 356 327 0.0 0.0581 False False False 9999
287 http://umbel.org/umbel/sc/ScientificFieldOfStudy 295 291 http://sw.opencyc.org/2008/06/10/concept/en/ScientificFieldOfStudy 207 194 0 109 502 376 0.0 0.2899 False False False 9999
288 http://umbel.org/umbel/sc/Highway 286 286 http://sw.opencyc.org/2008/06/10/concept/en/Highway 2 2 0 0 288 288 0.0 0.0 False False False 0
289 http://umbel.org/umbel/sc/SportsLeague 283 283 http://sw.opencyc.org/2008/06/10/concept/en/SportsLeague 119 119 0 0 402 402 0.0 0.0 False False False 0
290 http://umbel.org/umbel/sc/CapitalCityOfRegion 273 257 http://sw.opencyc.org/2008/06/10/concept/en/CapitalCityOfRegion 223 223 0 0 496 480 0.0 0.0 False False False 0
291 http://sw.opencyc.org/2008/06/10/concept/en/Country 269 55 http://umbel.org/umbel/sc/Country 11 7 0 7 280 55 0.0 0.1273 False False True 9999
292 http://umbel.org/umbel/sc/Volcano 268 266 http://sw.opencyc.org/2008/06/10/concept/en/Volcano 4 4 0 0 272 270 0.0 0.0 False False False 0
293 http://sw.opencyc.org/2008/06/10/concept/en/OrganizationOfPeopleOnly 261 234 http://umbel.org/umbel/ac/OrganizationOfPeopleOnly 1 1 0 1 262 234 0.0 0.0043 False False True 9999
294 http://umbel.org/umbel/sc/Architect 245 244 http://sw.opencyc.org/2008/06/10/concept/en/Architect 5 5 0 0 250 249 0.0 0.0 False False False 0
295 http://umbel.org/umbel/sc/Engineer 239 239 http://sw.opencyc.org/2008/06/10/concept/en/Engineer 2 2 0 0 241 241 0.0 0.0 False False False 0
296 http://umbel.org/umbel/sc/Bridge 237 237 http://sw.opencyc.org/2008/06/10/concept/en/Bridge 6 6 0 0 243 243 0.0 0.0 False False False 0
297 http://sw.opencyc.org/2008/06/10/concept/en/IslandRegion 236 236 http://umbel.org/umbel/sc/IslandRegion 2 2 0 2 238 236 0.0 0.0085 False False True 9999
298 http://www.aktors.org/ontology/portal#University 232 232 http://daml.umbc.edu/ontologies/cobra/0.4/space-basic#University 2 2 0 0 234 234 0.0 0.0 False False False 0
299 http://umbel.org/umbel/sc/NewspaperSeries 231 231 http://sw.opencyc.org/2008/06/10/concept/en/NewspaperSeries 89 89 0 0 320 320 0.0 0.0 False False False 0
300 http://linkedgeodata.org/ontology/Country 229 57 http://rdf.insee.fr/geo/Pays 1 1 0 1 230 57 0.0 0.0175 False False True 9999
301 http://linkedgeodata.org/ontology/Country 229 57 http://rdf.geospecies.org/ont/geospecies#Country 4 1 0 1 233 57 0.0 0.0175 False False True 9999
302 http://sw.opencyc.org/2008/06/10/concept/en/ProductTypeByBrand 226 224 http://umbel.org/umbel/ac/ProductTypeByBrand 17 17 0 2 243 239 0.0 0.0084 False False False 9999
303 http://sw.opencyc.org/2008/06/10/concept/en/SportsOrganization 222 220 http://umbel.org/umbel/sc/SportsOrganization 4 2 0 2 226 220 0.0 0.0091 False False True 9999
304 http://umbel.org/umbel/sc/Planet 215 215 http://sw.opencyc.org/2008/06/10/concept/en/Planet 6 6 0 0 221 221 0.0 0.0 False False False 0
305 http://umbel.org/umbel/sc/MagazineSeries 213 213 http://sw.opencyc.org/2008/06/10/concept/en/MagazineSeries 135 135 0 0 348 348 0.0 0.0 False False False 0
306 http://umbel.org/umbel/sc/MagazineSeries 213 213 http://purl.org/ontology/bibo/Magazine 3 3 0 0 216 216 0.0 0.0 False False False 0
307 http://sw.opencyc.org/2008/06/10/concept/en/Organization_Topic 213 203 http://umbel.org/umbel/ac/Organization_Topic 2 2 0 2 215 203 0.0 0.0099 False False True 9999
308 http://aims.fao.org/aos/geopolitical.owl#self_governing 213 20 http://vivoweb.org/ontology/core#Country 212 19 212 19 213 20 0.9953 0.95 False True True -4.55
309 http://umbel.org/umbel/sc/Building 194 194 http://sw.opencyc.org/2008/06/10/concept/en/Building 52 49 0 0 246 243 0.0 0.0 False False False 0
310 http://sw.opencyc.org/2008/06/10/concept/en/MereotopologyConcept 194 191 http://umbel.org/umbel/ac/MereotopologyConcept 71 65 0 34 265 222 0.0 0.1532 False False False 9999
311 http://umbel.org/umbel/sc/Astronomer 192 192 http://sw.opencyc.org/2008/06/10/concept/en/Astronomer 2 2 0 0 194 194 0.0 0.0 False False False 0
312 http://data.linkedct.org/vocab/resource/country 190 190 http://umbel.org/umbel/sc/Country 11 7 0 0 201 197 0.0 0.0 False False False 0
313 http://umbel.org/umbel/sc/Engine 186 182 http://sw.opencyc.org/2008/06/10/concept/en/Engine 1 1 0 0 187 183 0.0 0.0 False False False 0
314 http://sw.opencyc.org/2008/06/10/concept/en/Terrorism_Topic 182 176 http://umbel.org/umbel/ac/Terrorism_Topic 18 18 0 6 200 188 0.0 0.0319 False False False 9999
315 http://sw.opencyc.org/2008/06/10/concept/en/OrganizationTypeByActivityType 175 175 http://umbel.org/umbel/ac/OrganizationTypeByActivityType 101 101 0 53 276 223 0.0 0.2377 False False False 9999
316 http://sw.opencyc.org/2008/06/10/concept/en/Specification 174 81 http://umbel.org/umbel/sc/Specification 165 160 0 1 339 240 0.0 0.0042 False False False 9999
317 http://umbel.org/umbel/sc/Criminal 167 165 http://sw.opencyc.org/2008/06/10/concept/en/Criminal 4 4 0 0 171 169 0.0 0.0 False False False 0
318 http://sw.opencyc.org/2008/06/10/concept/en/PharmacyProductType 164 162 http://umbel.org/umbel/sc/PharmacyProductType 35 34 0 13 199 183 0.0 0.071 False False False 9999
