row_id concept1 concept1_nbr_inst concept1_nbr_unique_instances concept2 concept2_nbr_inst concept2_nbr_unique_instances inter_no_sameas inter_with_sameas union_no_sameas union_with_sameas jacc_no_sameas jacc_with_sameas isSubset_LOD isSubset_no_sameAs isSubset_with_sameas diff_with_sameas
75 http://www.w3.org/2006/time#Instant 229104 229104 http://purl.org/NET/c4dm/timeline.owl#Instant 85 85 0 0 229189 229189 0.0 0.0 False False False 0
76 http://dbpedia.org/ontology/SportsEvent 219389 170614 http://schema.org/SportsEvent 218615 170033 218615 170033 219389 170614 0.9965 0.9966 False True True 0.01
77 http://www.aktors.org/ontology/portal#Organization 203218 203218 http://xmlns.com/foaf/0.1/Organization 164175 164097 0 0 367393 367315 0.0 0.0 False False False 0
78 http://dbpedia.org/ontology/Stream 181147 114646 http://linkedgeodata.org/ontology/Stream 13226 13226 0 0 194373 127872 0.0 0.0 False False False 0
79 http://dbpedia.org/ontology/River 179941 113254 http://schema.org/RiverBodyOfWater 173387 108329 173387 108329 179941 113254 0.9636 0.9565 False True True -0.74
80 http://xmlns.com/foaf/0.1/Organization 164175 164097 http://www.w3.org/ns/org#Organization 607 606 3 2 164779 164701 0.0 0.0 False False False 0
81 http://xmlns.com/foaf/0.1/Organization 164175 164097 http://umbel.org/umbel/sc/Organization 4900 4893 3 43 169072 168947 0.0 0.0003 False False False 9999
82 http://linkedgeodata.org/ontology/GraveYard 157284 157284 http://linkedgeodata.org/ontology/Cemetery 9866 9866 2620 2620 164530 164530 0.0159 0.0159 False False False 0
83 http://linkedgeodata.org/ontology/Hotel 155495 155495 http://dbpedia.org/ontology/Hotel 4112 3672 0 0 159607 159167 0.0 0.0 False False False 0
84 http://linkedgeodata.org/ontology/Hotel 155495 155495 http://schema.org/Hotel 4112 3672 0 0 159607 159167 0.0 0.0 False False False 0
85 http://schema.org/Product 155305 97295 http://purl.org/goodrelations/v1#ProductOrService 3581 3440 0 0 158886 100735 0.0 0.0 False False False 0
86 http://dbpedia.org/ontology/EducationalInstitution 134018 102044 http://schema.org/EducationalOrganization 125559 96217 125559 96217 134018 102044 0.9369 0.9429 False True True 0.64
87 http://linkedgeodata.org/ontology/Island 127028 127015 http://dbpedia.org/ontology/Island 43141 20658 0 232 170169 147441 0.0 0.0016 False False False 9999
88 http://dbpedia.org/ontology/SportsTeam 126352 63479 http://schema.org/SportsTeam 125005 62889 125005 62889 126352 63479 0.9893 0.9907 False True True 0.14
89 http://linkedgeodata.org/ontology/Hospital 117171 117171 http://dbpedia.org/ontology/Hospital 11241 8370 0 0 128412 125541 0.0 0.0 False False False 0
90 http://linkedgeodata.org/ontology/Hospital 117171 117171 http://schema.org/Hospital 10776 8027 0 0 127947 125198 0.0 0.0 False False False 0
91 http://usefulinc.com/ns/doap#Project 112639 112616 http://xmlns.com/foaf/0.1/Project 4484 4477 5 9 117118 117084 0.0 0.0001 True False False 9999
92 http://www.aktors.org/ontology/portal#Journal 112183 112183 http://swrc.ontoware.org/ontology#InCollection 32684 32551 0 0 144867 144734 0.0 0.0 False False False 0
93 http://dbpedia.org/ontology/Lake 103699 84765 http://schema.org/LakeBodyOfWater 101775 83635 101775 83635 103699 84765 0.9814 0.9867 False True True 0.54
94 http://dbpedia.org/ontology/Mountain 100963 63655 http://schema.org/Mountain 99146 62667 99146 62667 100963 63655 0.982 0.9845 False True True 0.25
95 http://dbpedia.org/ontology/TelevisionEpisode 95595 90799 http://schema.org/TVEpisode 21711 17493 21711 17493 95595 90799 0.2271 0.1927 False True True -15.15
96 http://dbpedia.org/ontology/School 75561 67749 http://schema.org/School 69027 62921 69027 62921 75561 67749 0.9135 0.9287 False True True 1.66
97 http://dbpedia.org/ontology/Scientist 72580 44892 http://lod.taxonconcept.org/ontology/txn.owl#Scientist 33 33 7 7 72606 44918 0.0001 0.0002 False False False 100.0
98 http://dbpedia.org/ontology/ChemicalSubstance 59720 22749 http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#ChemicalObject 25733 16320 25733 16320 59720 22749 0.4309 0.7174 False True True 66.49
99 http://dbpedia.org/ontology/University 54521 31646 http://schema.org/CollegeOrUniversity 52661 30621 52228 30234 54954 32033 0.9504 0.9438 False False False -0.69
100 http://schema.org/CollegeOrUniversity 52661 30621 http://dbpedia.org/ontology/College 355 318 277 289 52739 30650 0.0053 0.0094 False False False 77.36
101 http://www.holygoat.co.uk/owl/redwood/0.1/tags/Tag 48614 48614 http://bioinfo.icapture.ubc.ca/Resources/SemanticTagging/Tag 2 2 0 0 48616 48616 0.0 0.0 False False False 0
102 http://linkedgeodata.org/ontology/Library 48188 48188 http://schema.org/Library 3392 3013 0 0 51580 51201 0.0 0.0 False False False 0
103 http://linkedgeodata.org/ontology/Airport 44084 43965 http://dbpedia.org/ontology/Airport 42929 17150 0 5998 87013 55117 0.0 0.1088 False False False 9999
104 http://dbpedia.org/ontology/Airport 42929 17150 http://schema.org/Airport 41567 16505 41567 16505 42929 17150 0.9683 0.9624 False True True -0.61
105 http://umbel.org/umbel/sc/Person 40983 40935 http://sw.opencyc.org/2008/06/10/concept/en/Person 6 6 0 0 40989 40941 0.0 0.0 False False False 0
106 http://data.linkedct.org/vocab/resource/city 40758 40758 http://umbel.org/umbel/sc/City 7211 7198 0 0 47969 47956 0.0 0.0 False False False 0
107 http://dbpedia.org/ontology/HistoricPlace 36050 35443 http://schema.org/LandmarksOrHistoricalBuildings 27084 25287 14999 14760 48135 45970 0.3116 0.3211 False False False 3.05
108 http://linkedgeodata.org/ontology/Monument 31770 31770 http://dbpedia.org/ontology/Monument 18702 17441 0 0 50472 49211 0.0 0.0 False False False 0
109 http://dbpedia.org/ontology/Language 29959 10828 http://schema.org/Language 29475 10626 29475 10626 29959 10828 0.9838 0.9813 False True True -0.25
110 http://dbpedia.org/ontology/Stadium 29722 15188 http://linkedgeodata.org/ontology/Stadium 15100 15100 0 36 44822 30252 0.0 0.0012 False False False 9999
111 http://dbpedia.org/ontology/Stadium 29722 15188 http://schema.org/StadiumOrArena 29288 14467 28451 14404 30559 15251 0.931 0.9445 False False False 1.45
112 http://linkedgeodata.org/ontology/PowerStation 29699 29699 http://dbpedia.org/ontology/PowerStation 3732 3402 0 0 33431 33101 0.0 0.0 False False False 0
113 http://schema.org/Language 29475 10626 http://www.lingvoj.org/ontology#Lingvo 522 500 0 473 29997 10653 0.0 0.0444 False False False 9999
114 http://swrc.ontoware.org/ontology#Proceedings 29346 29164 http://lsdis.cs.uga.edu/projects/semdis/opus#Proceedings 9900 9900 0 0 39246 39064 0.0 0.0 False False False 0
115 http://schema.org/StadiumOrArena 29288 14467 http://linkedgeodata.org/ontology/Stadium 15100 15100 0 36 44388 29531 0.0 0.0012 False False False 9999
116 http://schema.org/StadiumOrArena 29288 14467 http://dbpedia.org/ontology/Arena 1560 821 1560 821 29288 14467 0.0533 0.0567 False True True 6.38
117 http://schema.org/LandmarksOrHistoricalBuildings 27084 25287 http://dbpedia.org/ontology/HistoricBuilding 12187 10642 12187 10642 27084 25287 0.45 0.4208 False True True -6.49
118 http://dbpedia.org/ontology/RadioStation 25816 23020 http://schema.org/RadioStation 23471 21542 23471 21542 25816 23020 0.9092 0.9358 False True True 2.93
119 http://purl.org/ontology/bibo/Conference 24847 24847 http://umbel.org/umbel/sc/Conference 76 76 0 0 24923 24923 0.0 0.0 False False False 0
120 http://dbpedia.org/ontology/Museum 23785 17760 http://schema.org/Museum 15974 11214 15974 11214 23785 17760 0.6716 0.6314 False True True -5.99
121 http://sw.opencyc.org/2008/06/10/concept/en/Individual 23071 6146 http://umbel.org/umbel/ac/Individual 511 506 0 3 23582 6649 0.0 0.0005 False False False 9999
122 http://linkedgeodata.org/ontology/Mall 21957 21957 http://dbpedia.org/ontology/ShoppingMall 8731 7003 0 0 30688 28960 0.0 0.0 False False False 0
123 http://purl.org/ontology/bibo/Newspaper 18827 18812 http://umbel.org/umbel/sc/NewspaperSeries 231 231 0 0 19058 19043 0.0 0.0 False False False 0
124 http://linkedgeodata.org/ontology/Theatre 18777 18777 http://dbpedia.org/ontology/Theatre 2994 2531 0 0 21771 21308 0.0 0.0 False False False 0
125 http://dbpedia.org/ontology/Song 18607 15193 http://schema.org/MusicRecording 15389 12334 15389 12334 18607 15193 0.8271 0.8118 False True True -1.85
126 http://dbpedia.org/ontology/Country 18385 9250 http://rdf.insee.fr/geo/Pays 1 1 0 1 18386 9250 0.0 0.0001 False False True 9999
127 http://dbpedia.org/ontology/Country 18385 9250 http://linkedgeodata.org/ontology/Country 229 229 0 184 18614 9295 0.0 0.0198 False False False 9999
128 http://dbpedia.org/ontology/Country 18385 9250 http://schema.org/Country 17249 8371 17249 8371 18385 9250 0.9382 0.905 False True True -3.54
129 http://schema.org/TelevisionStation 17543 12054 http://dbpedia.org/ontology/TelevisionStation 17543 12054 17543 12054 17543 12054 1.0 1.0 False True True 0
130 http://schema.org/Country 17249 8371 http://rdf.insee.fr/geo/Pays 1 1 0 1 17250 8371 0.0 0.0001 False False True 9999
131 http://purl.org/linked-data/cube#DataSet 16653 16653 http://purl.org/NET/scovo#Dataset 21 21 0 0 16674 16674 0.0 0.0 False False False 0
132 http://umbel.org/umbel/ac/Artifact 14809 14770 http://sw.opencyc.org/2008/06/10/concept/en/Artifact 4 4 0 0 14813 14774 0.0 0.0 False False False 0
133 http://swrc.ontoware.org/ontology#Book 13772 13621 http://lsdis.cs.uga.edu/projects/semdis/opus#Book 1335 1335 0 0 15107 14956 0.0 0.0 False False False 0
134 http://dbpedia.org/ontology/Hospital 11241 8370 http://schema.org/Hospital 10776 8027 10776 8027 11241 8370 0.9586 0.959 False True True 0.04
135 http://lsdis.cs.uga.edu/projects/semdis/opus#Proceedings 9900 9900 http://purl.org/net/nknouf/ns/bibtex#Proceedings 85 85 0 0 9985 9985 0.0 0.0 False False False 0
136 http://linkedgeodata.org/ontology/Canal 9741 9741 http://dbpedia.org/ontology/Canal 726 597 0 0 10467 10338 0.0 0.0 False False False 0
137 http://www4.wiwiss.fu-berlin.de/drugbank/vocab/resource/class/Offer 9335 5215 http://dbpedia.org/ontology/Drug 6657 5718 0 1341 15992 9592 0.0 0.1398 False False False 9999
138 http://www4.wiwiss.fu-berlin.de/drugbank/vocab/resource/class/Offer 9335 5215 http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugbank/drugs 4772 4574 4772 4574 9335 5215 0.5112 0.8771 False True True 71.58
139 http://www4.wiwiss.fu-berlin.de/drugbank/vocab/resource/class/Offer 9335 5215 http://www4.wiwiss.fu-berlin.de/dailymed/resource/dailymed/drugs 4308 1360 4308 1360 9335 5215 0.4615 0.2608 False True True -43.49
140 http://rdfs.org/sioc/ns#UserAccount 9242 9241 http://rdf.myexperiment.org/ontologies/base/User 5 5 0 0 9247 9246 0.0 0.0 False False False 0
141 http://sw.opencyc.org/2008/06/10/concept/en/ExistingObjectType 9175 9079 http://umbel.org/umbel/ac/ExistingObjectType 5592 5162 0 1643 14767 12598 0.0 0.1304 False False False 9999
142 http://dbpedia.org/ontology/ShoppingMall 8731 7003 http://schema.org/ShoppingCenter 8352 6714 8352 6714 8731 7003 0.9566 0.9587 False True True 0.22
143 http://purl.org/linguistics/gold/Language 8202 8202 http://www.lingvoj.org/ontology#Lingvo 522 500 0 1 8724 8701 0.0 0.0001 False False False 9999
144 http://dbpedia.org/ontology/Website 7682 5395 http://schema.org/WebPage 7329 5135 7328 5134 7683 5396 0.9538 0.9514 False False False -0.25
145 http://umbel.org/umbel/sc/Place 7475 7446 http://sw.opencyc.org/2008/06/10/concept/en/Place 3 3 0 0 7478 7449 0.0 0.0 False False False 0
146 http://dbpedia.org/ontology/Church 7314 5932 http://linkedgeodata.org/ontology/Church 85 85 0 0 7399 6017 0.0 0.0 False False False 0
147 http://umbel.org/umbel/sc/City 7211 7198 http://sw.opencyc.org/2008/06/10/concept/en/City 5152 5152 0 0 12363 12350 0.0 0.0 False False False 0
148 http://swrc.ontoware.org/ontology#PhDThesis 7084 7074 http://lsdis.cs.uga.edu/projects/semdis/opus#Doctoral_Dissertation 90 90 0 0 7174 7164 0.0 0.0 False False False 0
149 http://linkedgeodata.org/ontology/Lighthouse 6988 6988 http://dbpedia.org/ontology/Lighthouse 4082 2522 0 0 11070 9510 0.0 0.0 False False False 0
150 http://schema.org/Painting 6869 3915 http://dbpedia.org/ontology/Painting 6869 3915 6869 3915 6869 3915 1.0 1.0 False True True 0
151 http://umbel.org/umbel/sc/GeographicalRegion 6843 6803 http://sw.opencyc.org/2008/06/10/concept/en/GeographicalRegion 229 229 0 4 7072 7028 0.0 0.0006 False False False 9999
152 http://dbpedia.org/ontology/Drug 6657 5718 http://www4.wiwiss.fu-berlin.de/dailymed/resource/dailymed/drugs 4308 1360 0 744 10965 6334 0.0 0.1175 False False False 9999
153 http://dbpedia.org/ontology/Drug 6657 5718 http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugbank/drugs 4772 4574 0 1317 11429 8975 0.0 0.1467 False False False 9999
154 http://dbpedia.org/ontology/Drug 6657 5718 http://www4.wiwiss.fu-berlin.de/dailymed/vocab/resource/class/Offer 4308 1360 0 744 10965 6334 0.0 0.1175 False False False 9999
155 http://www.w3.org/2004/02/skos/core#OrderedCollection 6457 6430 http://dbpedia.org/ontology/List 5892 5865 5892 5865 6457 6430 0.9125 0.9121 False True True -0.04
156 http://data.linkedct.org/vocab/resource/state 5936 5936 http://umbel.org/umbel/sc/State_Geopolitical 43 43 0 0 5979 5979 0.0 0.0 False False False 0
157 http://umbel.org/umbel/sc/Actor 5804 5801 http://sw.opencyc.org/2008/06/10/concept/en/Actor 557 557 0 0 6361 6358 0.0 0.0 False False False 0
158 http://umbel.org/umbel/sc/Artist 5608 5600 http://sw.opencyc.org/2008/06/10/concept/en/Artist 2 2 0 0 5610 5602 0.0 0.0 False False False 0
159 http://d-nb.info/standards/elementset/gnd#Language 5453 5453 http://www.lingvoj.org/ontology#Lingvo 522 500 0 0 5975 5953 0.0 0.0 False False False 0
160 http://dbpedia.org/ontology/GovernmentAgency 5268 4885 http://schema.org/GovernmentOrganization 4732 4406 4732 4406 5268 4885 0.8983 0.9019 False True True 0.4
161 http://umbel.org/umbel/sc/Village 5229 5208 http://sw.opencyc.org/2008/06/10/concept/en/Village 9 9 0 0 5238 5217 0.0 0.0 False False False 0
162 http://umbel.org/umbel/sc/ArtObject 5153 5153 http://sw.opencyc.org/2008/06/10/concept/en/ArtObject 3 3 0 0 5156 5156 0.0 0.0 False False False 0
163 http://dbpedia.org/ontology/Park 5026 4350 http://schema.org/Park 4870 4240 4870 4240 5026 4350 0.969 0.9747 False True True 0.59
164 http://purl.org/vocab/frbr/core#Work 4943 4929 http://purl.org/net/cito/Work 75 75 75 75 4943 4929 0.0152 0.0152 False True True 0
165 http://umbel.org/umbel/sc/Organization 4900 4893 http://sw.opencyc.org/2008/06/10/concept/en/Organization 781 210 0 0 5681 5103 0.0 0.0 False False False 0
166 http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugbank/drugs 4772 4574 http://www4.wiwiss.fu-berlin.de/dailymed/resource/dailymed/drugs 4308 1360 0 750 9080 5184 0.0 0.1447 False False False 9999
