9999.0	322
300.0	1
102.03	1
100.0	2
87.57	1
79.25	1
75.11	1
72.34	1
69.82	1
65.82	1
50.09	2
32.19	1
30.14	1
28.71	1
27.84	1
14.32	1
13.04	1
9.63	1
6.38	1
3.78	1
3.6	1
3.02	1
2.88	1
1.69	1
1.66	1
1.5	1
0.63	1
0.59	1
0.57	1
0.55	1
0.37	1
0.27	1
0.24	1
0.14	1
0.12	1
0.05	2
0.01	1
0.0	356
-0.04	1
-0.1	2
-0.19	1
-0.22	1
-0.28	1
-0.35	1
-0.53	1
-0.73	1
-0.74	1
-1.6	1
-1.83	1
-1.84	1
-3.52	1
-3.82	1
-4.51	1
-4.55	1
-6.0	1
-6.47	1
-8.69	1
-15.59	1
-25.0	1
-33.62	2
-46.89	1
